epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
49,1639,,,,,,4039.82958984375,,0.7838325500488281,,,
49,1649,,,,,,,,,6421054.5,1946.39892578125,0.9386460781097412
49,1649,,,,26008720.0,3994.197265625,,0.7869381308555603,,,,
50,1659,,,,,,3855.92138671875,,0.8010367155075073,,,
50,1679,,,,,,4091.94482421875,,0.7965446710586548,,,
50,1682,,,,,,,,,5419843.0,1714.6856689453125,0.9482128024101257
50,1682,,,,25767086.0,3956.78076171875,,0.7889060378074646,,,,
51,1699,,,,,,3844.068603515625,,0.8266178369522095,,,
51,1715,,,,,,,,,5408834.5,1742.51611328125,0.9483179450035095
51,1715,,,,25462996.0,3951.326171875,,0.791159451007843,,,,
52,1719,,,,,,3943.59716796875,,0.8111686706542969,,,
52,1739,,,,,,3898.50830078125,,0.7894259691238403,,,
52,1748,,,,,,,,,6067937.0,1861.6494140625,0.9420201778411865
52,1748,,,,25820518.0,3974.337890625,,0.78827965259552,,,,
53,1759,,,,,,4016.8662109375,,0.7838004231452942,,,
53,1779,,,,,,3830.963623046875,,0.8089544177055359,,,
53,1781,,,,,,,,,4759855.0,1607.8367919921875,0.9545190334320068
53,1781,,,,25451056.0,3942.183837890625,,0.7914983630180359,,,,
54,1799,,,,,,3871.15869140625,,0.7809336185455322,,,
54,1814,,,,,,,,,5749119.0,1851.546630859375,0.945066511631012
54,1814,,,,25386384.0,3922.5107421875,,0.7917330861091614,,,,
55,1819,,,,,,3901.354736328125,,0.7972497940063477,,,
55,1839,,,,,,3874.358154296875,,0.8070728182792664,,,
55,1847,,,,,,,,,5858412.5,1851.3199462890625,0.9440221786499023
55,1847,,,,25180542.0,3919.74462890625,,0.7937051057815552,,,,
56,1859,,,,,,4005.0234375,,0.7755810618400574,,,
56,1879,,,,,,3925.786376953125,,0.8008997440338135,,,
56,1880,,,,,,,,,5767269.5,1815.3170166015625,0.9448930621147156
56,1880,,,,25238940.0,3923.726318359375,,0.7928991317749023,,,,
57,1899,,,,,,3878.3427734375,,0.8063222169876099,,,
57,1913,,,,,,,,,6114666.0,1889.2001953125,0.9415736794471741
57,1913,,,,25100054.0,3926.95654296875,,0.7943091988563538,,,,
58,1919,,,,,,4016.3251953125,,0.7942556142807007,,,
58,1939,,,,,,3841.48046875,,0.7888602018356323,,,
58,1946,,,,,,,,,6027583.0,1837.295166015625,0.9424057602882385
58,1946,,,,25310884.0,3940.593017578125,,0.7926832437515259,,,,
59,1959,,,,,,3868.363037109375,,0.7974076271057129,,,
59,1979,,,,,,3837.6484375,,0.7994703054428101,,,
59,1979,,,,,,,,,4476178.5,1548.5992431640625,0.9572296142578125
59,1979,,,,25092372.0,3928.020263671875,,0.7942987084388733,,,,
60,1999,,,,,,3811.7578125,,0.809657096862793,,,
