epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
49,1619,,,,,,4185.45654296875,,0.7626934051513672,,,
49,1639,,,,,,4087.39892578125,,0.7526408433914185,,,
49,1649,,,,,,,,,13948479.0,3285.994873046875,0.8666817545890808
49,1649,,,,27186630.0,4078.42529296875,,0.7772524356842041,,,,
50,1659,,,,,,4046.244140625,,0.8006808161735535,,,
50,1679,,,,,,4313.5439453125,,0.7703039646148682,,,
50,1682,,,,,,,,,14717311.0,3394.419189453125,0.859333336353302
50,1682,,,,27075500.0,4083.168701171875,,0.7779832482337952,,,,
51,1699,,,,,,3976.002685546875,,0.7948267459869385,,,
51,1715,,,,,,,,,13401706.0,3205.9638671875,0.8719077706336975
51,1715,,,,27120942.0,4074.3486328125,,0.7777854800224304,,,,
52,1719,,,,,,3830.136962890625,,0.809611439704895,,,
52,1739,,,,,,4065.23876953125,,0.7919539213180542,,,
52,1748,,,,,,,,,12258937.0,3050.518798828125,0.8828302621841431
52,1748,,,,26995530.0,4064.711181640625,,0.778911828994751,,,,
53,1759,,,,,,4013.57080078125,,0.7866446375846863,,,
53,1779,,,,,,4015.16943359375,,0.7673367261886597,,,
53,1781,,,,,,,,,13431553.0,3223.6396484375,0.8716225028038025
53,1781,,,,26418606.0,4035.286376953125,,0.7836264371871948,,,,
54,1799,,,,,,4165.4130859375,,0.7649881839752197,,,
54,1814,,,,,,,,,12252950.0,3016.51025390625,0.8828874826431274
54,1814,,,,26293518.0,4015.021728515625,,0.7848560214042664,,,,
55,1819,,,,,,4105.330078125,,0.7847756147384644,,,
55,1839,,,,,,4033.48779296875,,0.775352954864502,,,
55,1847,,,,,,,,,14755754.0,3402.30029296875,0.8589659333229065
55,1847,,,,26704476.0,4044.611572265625,,0.7810684442520142,,,,
56,1859,,,,,,4072.930419921875,,0.7894458770751953,,,
56,1879,,,,,,4044.51318359375,,0.7744064331054688,,,
56,1880,,,,,,,,,14603650.0,3391.519775390625,0.860419750213623
56,1880,,,,26770178.0,4051.9072265625,,0.7810174226760864,,,,
57,1899,,,,,,4338.23779296875,,0.7523573040962219,,,
57,1913,,,,,,,,,14475022.0,3363.5693359375,0.8616491556167603
57,1913,,,,26710472.0,4037.449951171875,,0.7811506986618042,,,,
58,1919,,,,,,3960.08349609375,,0.8012605309486389,,,
58,1939,,,,,,4043.65673828125,,0.7762758731842041,,,
58,1946,,,,,,,,,14914342.0,3420.722900390625,0.8574501276016235
58,1946,,,,26658992.0,4042.189697265625,,0.782029390335083,,,,
59,1959,,,,,,4075.53369140625,,0.7990439534187317,,,
59,1979,,,,,,4055.08349609375,,0.784682035446167,,,
59,1979,,,,,,,,,14096695.0,3301.73779296875,0.8652651309967041
59,1979,,,,26491308.0,4035.851318359375,,0.7829467058181763,,,,
60,1999,,,,,,4067.4931640625,,0.797458291053772,,,
60,2012,,,,,,,,,14091373.0,3301.279296875,0.8653160333633423
