station,time,temperature_2m,relative_humidity_2m,dew_point_2m,wind_speed_10m,shortwave_radiation,apparent_temperature
Houston,2023-10-15 03:00:00,60.5,55,44.2,4.5,0.0,57.1
Houston,2023-10-15 04:00:00,59.8,59,45.4,4.7,0.0,56.6
Houston,2023-10-15 05:00:00,58.9,59,44.6,5.8,0.0,55.0
Houston,2023-10-15 06:00:00,57.5,63,45.0,5.1,0.0,54.1
Houston,2023-10-15 07:00:00,56.5,68,46.1,4.3,0.0,53.7
Houston,2023-10-15 08:00:00,57.1,71,47.8,5.4,33.0,54.2
Houston,2023-10-15 09:00:00,61.0,64,48.8,8.9,198.0,56.9
Houston,2023-10-15 10:00:00,64.8,58,49.7,11.5,413.0,59.9
Houston,2023-10-15 11:00:00,67.0,54,49.8,14.3,614.0,61.4
Houston,2023-10-15 12:00:00,68.7,47,47.6,14.1,748.0,63.8
Houston,2023-10-15 13:00:00,70.6,46,48.8,14.7,809.0,66.2
Houston,2023-10-15 14:00:00,71.8,44,48.7,15.4,817.0,67.2
Houston,2023-10-15 15:00:00,72.6,43,48.9,14.4,744.0,67.9
Houston,2023-10-15 16:00:00,72.7,41,47.7,15.2,620.0,66.3
Houston,2023-10-15 17:00:00,71.8,40,46.2,13.7,425.0,65.0
Houston,2023-10-15 18:00:00,70.7,42,46.4,12.5,195.0,64.4
Houston,2023-10-15 19:00:00,67.8,44,45.1,10.1,0.0,62.3
Houston,2023-10-15 20:00:00,66.4,43,43.2,5.3,0.0,62.5
Houston,2023-10-15 21:00:00,63.1,54,46.2,3.6,0.0,60.6
Houston,2023-10-15 22:00:00,62.8,53,45.4,4.3,0.0,59.8
Houston,2023-10-15 23:00:00,61.2,55,44.9,4.5,0.0,58.0
Houston,2023-10-16 00:00:00,60.3,57,45.0,7.6,0.0,55.8
Houston,2023-10-16 01:00:00,59.0,62,46.0,7.6,0.0,54.7
Houston,2023-10-16 02:00:00,58.2,58,43.5,6.4,0.0,53.9
Houston,2023-10-16 03:00:00,56.5,63,44.1,7.3,0.0,51.9
Houston,2023-10-16 04:00:00,56.1,65,44.5,8.1,0.0,51.2
Houston,2023-10-16 05:00:00,55.3,66,44.1,7.5,0.0,50.6
Houston,2023-10-16 06:00:00,54.2,69,44.2,6.7,0.0,49.9
Houston,2023-10-16 07:00:00,53.6,68,43.3,5.7,0.0,49.6
Houston,2023-10-16 08:00:00,54.2,66,43.1,7.5,33.0,49.3
Houston,2023-10-16 09:00:00,57.1,69,47.0,9.0,204.0,52.5
Houston,2023-10-16 10:00:00,60.5,63,47.8,9.9,410.0,55.8
Houston,2023-10-16 11:00:00,64.3,54,47.3,10.6,610.0,59.6
Houston,2023-10-16 12:00:00,66.2,50,47.1,12.0,745.0,62.2
Houston,2023-10-16 13:00:00,67.9,44,45.2,11.9,751.0,63.4
Houston,2023-10-16 14:00:00,69.1,39,43.1,11.0,805.0,65.1
Houston,2023-10-16 15:00:00,70.0,39,43.9,10.4,701.0,65.5
Houston,2023-10-16 16:00:00,70.2,35,41.3,10.2,613.0,64.4
Houston,2023-10-16 17:00:00,69.6,34,40.0,11.0,412.0,62.5
Houston,2023-10-16 18:00:00,67.5,36,39.6,8.6,204.0,61.4
Houston,2023-10-16 19:00:00,65.5,39,39.9,4.1,0.0,61.4
Houston,2023-10-16 20:00:00,62.5,44,40.3,4.0,0.0,58.4
Houston,2023-10-16 21:00:00,59.8,46,38.9,2.2,0.0,56.2
Houston,2023-10-16 22:00:00,58.3,53,41.3,1.8,0.0,55.4
Houston,2023-10-16 23:00:00,57.4,54,40.9,2.0,0.0,54.4
Houston,2023-10-17 00:00:00,55.6,61,42.4,1.9,0.0,52.9
Houston,2023-10-17 01:00:00,54.3,65,42.8,3.0,0.0,51.2
Houston,2023-10-17 02:00:00,53.4,66,42.3,2.9,0.0,50.2
Houston,2023-10-17 03:00:00,51.7,71,42.6,1.4,0.0,49.2
Houston,2023-10-17 04:00:00,51.1,70,41.7,2.7,0.0,47.9
Houston,2023-10-17 05:00:00,49.8,72,41.1,3.4,0.0,46.2
Houston,2023-10-17 06:00:00,49.1,78,42.5,2.3,0.0,46.2
Houston,2023-10-17 07:00:00,48.8,78,42.2,1.3,0.0,46.3
Houston,2023-10-17 08:00:00,49.3,78,42.8,2.1,30.0,46.6
Houston,2023-10-17 09:00:00,57.0,71,47.7,2.1,202.0,55.5
Houston,2023-10-17 10:00:00,63.2,58,48.2,3.2,406.0,61.4
Houston,2023-10-17 11:00:00,68.6,40,43.3,2.4,603.0,66.5
Houston,2023-10-17 12:00:00,70.2,37,42.7,2.7,744.0,69.5
Houston,2023-10-17 13:00:00,73.0,41,47.9,1.3,818.0,75.1
Houston,2023-10-17 14:00:00,73.9,39,47.4,1.4,820.0,75.8
Houston,2023-10-17 15:00:00,75.0,34,44.7,2.9,743.0,74.6
Houston,2023-10-17 16:00:00,74.7,38,47.4,2.5,606.0,73.6
Houston,2023-10-17 17:00:00,74.5,36,45.8,2.9,412.0,72.2
Houston,2023-10-17 18:00:00,72.4,41,47.3,5.0,189.0,69.6
Houston,2023-10-17 19:00:00,67.1,53,49.4,5.2,0.0,64.8
Houston,2023-10-17 20:00:00,64.1,57,48.5,5.2,0.0,61.5
Houston,2023-10-17 21:00:00,61.5,67,50.4,2.2,0.0,60.7
Houston,2023-10-17 22:00:00,59.9,70,50.1,3.4,0.0,58.6
Houston,2023-10-17 23:00:00,58.7,74,50.4,3.2,0.0,57.5
Houston,2023-10-18 00:00:00,57.6,77,50.5,3.6,0.0,56.3
Houston,2023-10-18 01:00:00,55.8,86,51.7,2.6,0.0,55.2
Houston,2023-10-18 02:00:00,55.1,86,51.0,2.2,0.0,54.5
Houston,2023-10-18 03:00:00,54.8,87,51.0,4.2,0.0,53.4
Houston,2023-10-18 04:00:00,55.0,84,50.3,2.8,0.0,53.9
Houston,2023-10-18 05:00:00,55.2,81,49.4,1.4,0.0,54.5
Houston,2023-10-18 06:00:00,53.4,92,51.1,1.6,0.0,53.1
Houston,2023-10-18 07:00:00,53.1,97,52.3,1.9,0.0,53.0
Houston,2023-10-18 08:00:00,55.7,88,52.2,1.1,22.0,55.9
Houston,2023-10-18 09:00:00,63.5,84,58.5,1.8,198.0,65.5
Houston,2023-10-18 10:00:00,72.3,66,60.3,4.7,406.0,73.8
Houston,2023-10-18 11:00:00,76.4,59,61.0,7.6,594.0,77.4
Houston,2023-10-18 12:00:00,78.3,57,61.8,8.5,719.0,80.5
Houston,2023-10-18 13:00:00,80.3,51,60.5,8.7,795.0,82.6
Houston,2023-10-18 14:00:00,82.0,40,55.3,9.0,794.0,82.2
Houston,2023-10-18 15:00:00,82.3,44,58.2,8.7,638.0,82.1
Houston,2023-10-18 16:00:00,81.4,47,59.2,9.6,589.0,80.7
Houston,2023-10-18 17:00:00,80.5,49,59.6,9.6,411.0,79.6
Houston,2023-10-18 18:00:00,77.5,53,59.0,10.2,183.0,76.2
Houston,2023-10-18 19:00:00,75.0,51,55.6,7.9,0.0,73.4
Houston,2023-10-18 20:00:00,71.1,64,58.3,6.7,0.0,71.0
Houston,2023-10-18 21:00:00,70.7,65,58.4,3.4,0.0,72.1
Houston,2023-10-18 22:00:00,68.9,71,59.2,4.9,0.0,69.9
Houston,2023-10-18 23:00:00,68.2,73,59.2,3.7,0.0,69.8
Houston,2023-10-19 00:00:00,67.5,75,59.3,7.2,0.0,67.6
Houston,2023-10-19 01:00:00,66.0,79,59.3,3.8,0.0,67.5
Houston,2023-10-19 02:00:00,65.3,80,58.9,1.9,0.0,67.4
Houston,2023-10-19 03:00:00,64.2,83,58.9,3.1,0.0,65.8
Houston,2023-10-19 04:00:00,64.4,78,57.3,2.5,0.0,65.7
Houston,2023-10-19 05:00:00,62.2,83,57.0,2.1,0.0,63.6
Houston,2023-10-19 06:00:00,61.9,83,56.7,1.5,0.0,63.5
Houston,2023-10-19 07:00:00,63.1,78,56.1,4.2,0.0,63.3
Houston,2023-10-19 08:00:00,63.2,85,58.6,3.6,25.0,64.5
Houston,2023-10-19 09:00:00,70.2,82,64.5,0.2,182.0,75.4
Houston,2023-10-19 10:00:00,76.5,76,68.4,0.9,386.0,83.3
Houston,2023-10-19 11:00:00,79.4,69,68.3,6.9,565.0,83.7
Houston,2023-10-19 12:00:00,81.8,62,67.5,8.4,685.0,86.3
Houston,2023-10-19 13:00:00,84.2,55,66.2,6.8,768.0,89.6
Houston,2023-10-19 14:00:00,85.9,49,64.5,6.5,725.0,90.2
Houston,2023-10-19 15:00:00,86.6,44,62.1,5.8,679.0,89.7
Houston,2023-10-19 16:00:00,86.8,42,60.9,6.8,575.0,87.9
Houston,2023-10-19 17:00:00,86.0,45,62.2,4.2,351.0,88.6
Houston,2023-10-19 18:00:00,84.6,43,59.7,4.0,175.0,86.2
Houston,2023-10-19 19:00:00,80.2,46,57.5,3.7,0.0,81.1
Houston,2023-10-19 20:00:00,77.0,55,59.6,3.8,0.0,78.6
Houston,2023-10-19 21:00:00,74.1,64,61.1,6.5,0.0,75.2
Houston,2023-10-19 22:00:00,74.3,68,63.1,4.6,0.0,77.1
Houston,2023-10-19 23:00:00,71.7,76,63.8,4.3,0.0,74.9
Houston,2023-10-20 00:00:00,72.7,67,61.1,5.2,0.0,74.4
Houston,2023-10-20 01:00:00,69.1,74,60.5,4.8,0.0,70.7
Houston,2023-10-20 02:00:00,68.9,76,61.0,4.5,0.0,70.7
Houston,2023-10-20 03:00:00,68.3,73,59.3,4.8,0.0,69.4
Houston,2023-10-20 04:00:00,66.8,82,61.1,4.3,0.0,68.8
Houston,2023-10-20 05:00:00,66.1,80,59.7,4.8,0.0,67.3
Houston,2023-10-20 06:00:00,62.7,81,56.8,4.5,0.0,63.0
Houston,2023-10-20 07:00:00,62.6,80,56.4,2.2,0.0,63.8
Houston,2023-10-20 08:00:00,63.2,81,57.3,2.3,25.0,64.6
Houston,2023-10-20 09:00:00,68.6,73,59.6,5.2,187.0,69.6
Houston,2023-10-20 10:00:00,73.3,65,60.8,4.9,397.0,74.9
Houston,2023-10-20 11:00:00,79.6,50,59.3,5.4,580.0,80.7
Houston,2023-10-20 12:00:00,84.2,42,58.6,5.8,714.0,86.3
Houston,2023-10-20 13:00:00,86.9,37,57.5,6.1,787.0,89.2
Houston,2023-10-20 14:00:00,89.2,32,55.5,5.2,788.0,91.3
Houston,2023-10-20 15:00:00,90.7,26,51.1,4.9,718.0,90.8
Houston,2023-10-20 16:00:00,91.4,23,48.5,4.7,590.0,89.5
Houston,2023-10-20 17:00:00,91.0,23,48.1,5.6,396.0,88.1
Houston,2023-10-20 18:00:00,88.8,24,47.4,4.1,173.0,86.4
Houston,2023-10-20 19:00:00,82.4,34,51.3,2.7,0.0,81.7
Houston,2023-10-20 20:00:00,79.2,45,56.0,4.8,0.0,79.1
Houston,2023-10-20 21:00:00,75.8,53,57.4,4.8,0.0,76.2
Houston,2023-10-20 22:00:00,72.0,68,60.9,5.2,0.0,73.6
Houston,2023-10-20 23:00:00,71.6,75,63.2,5.0,0.0,74.2
Houston,2023-10-21 00:00:00,70.0,74,61.4,6.8,0.0,71.1
Houston,2023-10-21 01:00:00,69.3,71,59.5,4.8,0.0,70.5
Houston,2023-10-21 02:00:00,68.6,67,57.2,6.5,0.0,68.2
Houston,2023-10-21 03:00:00,67.5,68,56.6,2.6,0.0,68.5
Houston,2023-10-21 04:00:00,66.3,74,57.8,4.6,0.0,67.0
Houston,2023-10-21 05:00:00,64.5,76,56.8,3.5,0.0,65.3
Houston,2023-10-21 06:00:00,64.2,74,55.7,2.9,0.0,64.8
Houston,2023-10-21 07:00:00,62.2,84,57.3,6.3,0.0,61.9
Houston,2023-10-21 08:00:00,65.9,74,57.4,5.4,21.0,66.0
Houston,2023-10-21 09:00:00,72.4,63,59.1,7.0,184.0,72.4
Houston,2023-10-21 10:00:00,76.7,59,61.3,7.5,395.0,77.4
Houston,2023-10-21 11:00:00,81.9,55,64.2,7.0,575.0,84.3
Houston,2023-10-21 12:00:00,85.2,45,61.5,6.1,711.0,88.3
Houston,2023-10-21 13:00:00,89.0,39,60.9,6.2,777.0,92.5
Houston,2023-10-21 14:00:00,90.1,39,61.8,5.7,776.0,94.2
Houston,2023-10-21 15:00:00,91.0,38,61.9,5.3,707.0,94.6
Houston,2023-10-21 16:00:00,91.3,37,61.4,6.6,554.0,92.4
Houston,2023-10-21 17:00:00,89.5,37,59.8,7.2,324.0,89.7
Houston,2023-10-21 18:00:00,86.1,45,62.3,6.1,121.0,87.9
Houston,2023-10-21 19:00:00,82.1,56,64.8,7.7,0.0,84.3
Houston,2023-10-21 20:00:00,79.8,69,68.8,7.2,0.0,84.1
Houston,2023-10-21 21:00:00,76.7,76,68.6,6.9,0.0,81.0
Houston,2023-10-21 22:00:00,76.2,75,67.7,5.8,0.0,80.6
Houston,2023-10-21 23:00:00,74.3,81,68.1,3.0,0.0,80.1
Houston,2023-10-22 00:00:00,75.0,83,69.5,3.2,0.0,81.3
Houston,2023-10-22 01:00:00,74.2,83,68.7,4.7,0.0,79.5
Houston,2023-10-22 02:00:00,73.7,83,68.2,2.1,0.0,79.9
Houston,2023-10-22 03:00:00,72.0,90,68.9,2.4,0.0,78.4
Houston,2023-10-22 04:00:00,71.8,90,68.7,2.2,0.0,78.2
Houston,2023-10-22 05:00:00,71.5,90,68.4,2.0,0.0,77.8
Houston,2023-10-22 06:00:00,70.7,89,67.3,1.7,0.0,76.5
Houston,2023-10-22 07:00:00,69.2,92,66.8,0.9,0.0,75.2
Houston,2023-10-22 08:00:00,71.5,88,67.7,1.6,13.0,77.6
Houston,2023-10-22 09:00:00,74.3,88,70.5,2.7,57.0,81.4
Houston,2023-10-22 10:00:00,79.3,81,73.0,5.5,248.0,86.6
Houston,2023-10-22 11:00:00,83.0,73,73.4,5.8,556.0,90.5
Houston,2023-10-22 12:00:00,85.4,64,71.9,5.8,661.0,93.1
Houston,2023-10-22 13:00:00,85.2,64,71.7,6.7,711.0,92.9
Houston,2023-10-22 14:00:00,84.0,67,71.8,9.4,303.0,89.0
Houston,2023-10-22 15:00:00,85.7,62,71.2,8.1,511.0,90.9
Houston,2023-10-22 16:00:00,84.1,70,73.2,11.9,529.0,88.8
Houston,2023-10-22 17:00:00,83.1,66,70.5,10.2,382.0,87.0
Houston,2023-10-22 18:00:00,81.6,67,69.6,10.0,138.0,85.2
Houston,2023-10-22 19:00:00,79.4,72,69.6,9.4,0.0,83.2
Houston,2023-10-22 20:00:00,76.5,87,72.3,6.4,0.0,83.1
Houston,2023-10-22 21:00:00,76.7,85,71.8,6.1,0.0,83.1
Houston,2023-10-22 22:00:00,75.9,84,70.7,4.7,0.0,82.3
Houston,2023-10-22 23:00:00,75.8,85,71.0,6.6,0.0,81.5
Houston,2023-10-23 00:00:00,75.0,89,71.5,6.1,0.0,81.2
Houston,2023-10-23 01:00:00,74.7,85,69.9,6.3,0.0,80.0
Houston,2023-10-23 02:00:00,76.0,84,70.8,8.0,0.0,81.0
Houston,2023-10-23 03:00:00,74.3,84,69.2,4.6,0.0,80.0
Houston,2023-10-23 04:00:00,72.9,83,67.4,4.1,0.0,77.8
Houston,2023-10-23 05:00:00,72.7,87,68.6,4.8,0.0,78.0
Houston,2023-10-23 06:00:00,72.7,91,69.9,2.9,0.0,79.5
Houston,2023-10-23 07:00:00,72.5,90,69.4,3.3,0.0,78.7
Houston,2023-10-23 08:00:00,73.4,94,71.6,3.2,11.0,81.0
Houston,2023-10-23 09:00:00,76.8,90,73.6,4.0,118.0,85.1
Houston,2023-10-23 10:00:00,79.6,84,74.3,7.7,329.0,86.8
Houston,2023-10-23 11:00:00,83.3,66,70.8,8.9,528.0,88.0
Houston,2023-10-23 12:00:00,85.6,58,69.1,8.5,666.0,90.7
Houston,2023-10-23 13:00:00,84.9,62,70.4,9.5,515.0,89.1
Houston,2023-10-23 14:00:00,86.9,57,69.9,10.0,548.0,90.6
Houston,2023-10-23 15:00:00,85.8,62,71.3,13.2,478.0,88.9
Houston,2023-10-23 16:00:00,82.8,74,73.7,15.1,363.0,86.5
Houston,2023-10-23 17:00:00,82.0,73,72.5,12.8,373.0,85.9
Houston,2023-10-23 18:00:00,80.8,73,71.4,12.0,150.0,84.5
Houston,2023-10-23 19:00:00,79.0,78,71.6,8.6,0.0,84.2
Houston,2023-10-23 20:00:00,77.2,75,68.7,8.5,0.0,80.9
Houston,2023-10-23 21:00:00,77.1,79,70.1,8.4,0.0,81.6
Houston,2023-10-23 22:00:00,75.4,81,69.2,7.8,0.0,79.7
Houston,2023-10-23 23:00:00,76.5,78,69.1,8.3,0.0,80.5
Houston,2023-10-24 00:00:00,74.8,78,67.5,8.3,0.0,78.0
Houston,2023-10-24 01:00:00,75.5,78,68.2,7.3,0.0,79.5
Houston,2023-10-24 02:00:00,74.8,85,70.0,8.3,0.0,79.3
Houston,2023-10-24 03:00:00,75.2,76,67.2,8.7,0.0,78.1
Houston,2023-10-24 04:00:00,74.0,79,67.1,7.3,0.0,77.4
Houston,2023-10-24 05:00:00,74.3,78,67.0,6.5,0.0,77.9
Houston,2023-10-24 06:00:00,73.7,81,67.5,5.4,0.0,78.1
Houston,2023-10-24 07:00:00,73.1,82,67.3,5.4,0.0,77.4
Houston,2023-10-24 08:00:00,74.0,79,67.1,5.9,20.0,78.0
Houston,2023-10-24 09:00:00,78.4,74,69.4,9.8,170.0,81.9
Houston,2023-10-24 10:00:00,82.1,64,68.7,14.5,387.0,83.3
Houston,2023-10-24 11:00:00,84.2,61,69.3,15.1,517.0,85.4
Houston,2023-10-24 12:00:00,84.6,64,71.1,15.5,679.0,87.7
Houston,2023-10-24 13:00:00,84.2,61,69.3,15.3,610.0,85.9
Houston,2023-10-24 14:00:00,85.4,53,66.3,15.6,657.0,85.8
Houston,2023-10-24 15:00:00,85.0,60,69.5,14.0,632.0,87.5
Houston,2023-10-24 16:00:00,84.8,60,69.4,14.9,520.0,86.1
Houston,2023-10-24 17:00:00,83.6,62,69.2,14.0,341.0,85.3
Houston,2023-10-24 18:00:00,82.2,62,67.9,12.5,150.0,83.8
Houston,2023-10-24 19:00:00,79.6,72,69.7,11.3,0.0,82.6
Houston,2023-10-24 20:00:00,77.2,74,68.3,7.3,0.0,81.2
Houston,2023-10-24 21:00:00,76.3,78,69.0,6.9,0.0,80.9
Houston,2023-10-24 22:00:00,77.9,76,69.8,7.1,0.0,82.8
Houston,2023-10-24 23:00:00,76.2,81,70.0,7.1,0.0,81.2
Houston,2023-10-25 00:00:00,76.8,81,70.5,5.8,0.0,82.6
Houston,2023-10-25 01:00:00,75.3,82,69.5,7.4,0.0,79.9
Houston,2023-10-25 02:00:00,74.3,84,69.2,5.4,0.0,79.6
Houston,2023-10-25 03:00:00,74.7,83,69.2,5.1,0.0,80.1
Houston,2023-10-25 04:00:00,75.3,82,69.5,4.4,0.0,81.2
Houston,2023-10-25 05:00:00,75.6,85,70.8,6.1,0.0,81.4
Houston,2023-10-25 06:00:00,75.3,86,70.9,6.7,0.0,81.0
Houston,2023-10-25 07:00:00,74.7,87,70.6,6.1,0.0,80.4
Houston,2023-10-25 08:00:00,76.1,89,72.7,6.9,19.0,82.7
Houston,2023-10-25 09:00:00,77.6,88,73.7,8.2,129.0,84.2
Houston,2023-10-25 10:00:00,81.1,80,74.3,10.6,313.0,87.1
Houston,2023-10-25 11:00:00,82.6,78,75.1,10.7,431.0,89.0
Houston,2023-10-25 12:00:00,84.0,74,74.8,12.4,443.0,89.5
Houston,2023-10-25 13:00:00,85.0,72,74.9,12.2,519.0,90.6
Houston,2023-10-25 14:00:00,86.2,67,74.0,12.0,542.0,91.4
Houston,2023-10-25 15:00:00,86.0,67,73.7,13.6,552.0,90.3
Houston,2023-10-25 16:00:00,83.6,76,75.2,13.3,333.0,89.0
Houston,2023-10-25 17:00:00,83.3,73,73.8,12.5,358.0,88.2
Houston,2023-10-25 18:00:00,82.4,73,72.9,13.3,106.0,86.4
Houston,2023-10-25 19:00:00,79.9,80,73.2,8.7,0.0,86.0
Houston,2023-10-25 20:00:00,78.9,84,73.7,9.1,0.0,85.2
Houston,2023-10-25 21:00:00,78.5,84,73.2,7.3,0.0,85.2
Houston,2023-10-25 22:00:00,77.3,85,72.5,9.1,0.0,82.8
Houston,2023-10-25 23:00:00,77.6,81,71.3,7.9,0.0,82.9
Houston,2023-10-26 00:00:00,78.3,78,70.9,9.5,0.0,82.7
Houston,2023-10-26 01:00:00,76.4,86,71.9,7.7,0.0,82.2
Houston,2023-10-26 02:00:00,74.9,91,72.1,3.0,0.0,82.7
Houston,2023-10-26 03:00:00,75.7,89,72.2,7.3,0.0,81.8
Houston,2023-10-26 04:00:00,76.8,86,72.3,6.2,0.0,83.4
Houston,2023-10-26 05:00:00,76.4,88,72.6,6.5,0.0,83.1
Houston,2023-10-26 06:00:00,76.8,91,73.9,3.4,0.0,85.6
Houston,2023-10-26 07:00:00,75.6,92,73.1,5.4,0.0,83.1
Houston,2023-10-26 08:00:00,77.2,89,73.7,5.1,13.0,85.2
Houston,2023-10-26 09:00:00,78.9,88,75.1,7.8,119.0,86.6
Houston,2023-10-26 10:00:00,81.4,81,75.0,9.7,340.0,88.1
Houston,2023-10-26 11:00:00,82.1,81,75.7,9.4,500.0,89.4
Houston,2023-10-26 12:00:00,82.7,80,75.9,10.8,289.0,89.6
Houston,2023-10-26 13:00:00,79.7,85,74.7,10.0,92.0,86.1
Houston,2023-10-26 14:00:00,78.8,94,76.9,5.4,451.0,88.5
Houston,2023-10-26 15:00:00,79.0,93,76.8,4.2,161.0,89.3
Houston,2023-10-26 16:00:00,81.2,82,75.2,11.3,153.0,87.4
Houston,2023-10-26 17:00:00,82.3,79,75.1,11.5,280.0,88.3
Houston,2023-10-26 18:00:00,80.6,81,74.2,9.9,112.0,86.7
Houston,2023-10-26 19:00:00,79.2,81,72.9,5.7,0.0,86.4
Houston,2023-10-26 20:00:00,78.6,85,73.7,4.7,0.0,86.7
Houston,2023-10-26 21:00:00,78.8,84,73.5,6.5,0.0,86.0
Houston,2023-10-26 22:00:00,78.1,85,73.2,7.1,0.0,84.9
Houston,2023-10-26 23:00:00,77.0,88,73.2,4.5,0.0,84.9
Houston,2023-10-27 00:00:00,77.5,86,73.0,6.4,0.0,84.4
Houston,2023-10-27 01:00:00,76.6,87,72.4,5.9,0.0,83.4
Houston,2023-10-27 02:00:00,77.1,85,72.3,6.2,0.0,83.8
Houston,2023-10-27 03:00:00,76.1,87,71.9,5.7,0.0,82.7
Houston,2023-10-27 04:00:00,75.7,90,72.6,5.6,0.0,82.8
Houston,2023-10-27 05:00:00,76.5,88,72.7,4.3,0.0,84.2
Houston,2023-10-27 06:00:00,75.2,91,72.3,2.2,0.0,83.5
Houston,2023-10-27 07:00:00,75.2,91,72.4,1.6,0.0,83.9
Houston,2023-10-27 08:00:00,75.3,93,73.2,2.9,16.0,83.9
Houston,2023-10-27 09:00:00,77.9,91,75.0,5.2,124.0,86.5
Houston,2023-10-27 10:00:00,79.5,87,75.3,4.9,226.0,88.4
Houston,2023-10-27 11:00:00,82.9,80,76.1,5.5,468.0,92.1
Houston,2023-10-27 12:00:00,84.6,75,75.8,5.9,396.0,93.5
Houston,2023-10-27 13:00:00,84.8,73,75.2,5.2,401.0,93.5
Houston,2023-10-27 14:00:00,86.2,74,77.0,4.0,630.0,97.5
Houston,2023-10-27 15:00:00,85.2,75,76.4,6.3,132.0,94.3
Houston,2023-10-27 16:00:00,84.0,76,75.6,7.9,48.0,91.8
Houston,2023-10-27 17:00:00,83.5,72,73.5,8.9,72.0,89.7
Houston,2023-10-27 18:00:00,82.4,74,73.2,8.4,118.0,88.6
Houston,2023-10-27 19:00:00,80.0,79,72.9,7.0,0.0,86.7
Houston,2023-10-27 20:00:00,78.7,83,73.1,5.1,0.0,86.2
Houston,2023-10-27 21:00:00,77.0,90,73.8,5.2,0.0,84.9
Houston,2023-10-27 22:00:00,77.8,90,74.6,4.6,0.0,86.4
Houston,2023-10-27 23:00:00,77.2,88,73.4,4.7,0.0,85.1
Houston,2023-10-28 00:00:00,76.3,89,72.8,5.2,0.0,83.7
Houston,2023-10-28 01:00:00,75.8,88,72.0,4.8,0.0,82.9
Houston,2023-10-28 02:00:00,75.4,89,72.0,3.6,0.0,83.0
Houston,2023-10-28 03:00:00,75.2,90,72.0,4.6,0.0,82.3
Houston,2023-10-28 04:00:00,75.5,90,72.4,4.5,0.0,82.9
Houston,2023-10-28 05:00:00,75.0,91,72.2,2.7,0.0,83.0
Houston,2023-10-28 06:00:00,75.0,91,72.2,3.5,0.0,82.7
Houston,2023-10-28 07:00:00,74.0,91,71.2,2.5,0.0,81.6
Houston,2023-10-28 08:00:00,73.9,94,72.1,3.6,16.0,81.5
Houston,2023-10-28 09:00:00,77.6,93,75.4,5.8,160.0,86.2
Houston,2023-10-28 10:00:00,80.6,81,74.2,7.9,348.0,87.6
Houston,2023-10-28 11:00:00,83.9,71,73.5,9.1,408.0,90.0
Houston,2023-10-28 12:00:00,84.6,70,73.7,9.8,410.0,90.6
Houston,2023-10-28 13:00:00,86.1,64,72.5,9.7,505.0,91.4
Houston,2023-10-28 14:00:00,86.8,60,71.2,9.8,560.0,91.4
Houston,2023-10-28 15:00:00,86.3,64,72.7,10.0,460.0,91.6
Houston,2023-10-28 16:00:00,85.9,68,74.1,10.5,472.0,91.7
Houston,2023-10-28 17:00:00,84.2,70,73.3,10.8,176.0,89.4
Houston,2023-10-28 18:00:00,82.4,71,72.0,9.0,125.0,87.6
Houston,2023-10-28 19:00:00,79.6,81,73.2,7.6,0.0,86.1
Houston,2023-10-28 20:00:00,77.7,86,73.2,7.4,0.0,84.3
Houston,2023-10-28 21:00:00,77.9,85,73.0,6.6,0.0,84.7
Houston,2023-10-28 22:00:00,77.1,89,73.6,4.8,0.0,85.1
Houston,2023-10-28 23:00:00,76.7,87,72.5,7.3,0.0,83.0
Houston,2023-10-29 00:00:00,75.9,90,72.7,6.4,0.0,82.7
Houston,2023-10-29 01:00:00,74.9,88,71.1,5.4,0.0,81.2
Houston,2023-10-29 02:00:00,75.7,85,70.9,5.1,0.0,82.0
Houston,2023-10-29 03:00:00,74.8,85,70.0,4.1,0.0,81.0
Houston,2023-10-29 04:00:00,74.2,89,70.7,3.2,0.0,81.2
Houston,2023-10-29 05:00:00,74.8,86,70.3,2.8,0.0,81.8
Houston,2023-10-29 06:00:00,72.5,91,69.7,2.3,0.0,79.3
Houston,2023-10-29 07:00:00,72.2,90,69.1,2.5,0.0,78.7
Houston,2023-10-29 08:00:00,72.3,90,69.2,1.6,16.0,79.1
Houston,2023-10-29 09:00:00,77.0,87,72.9,3.6,155.0,85.1
Houston,2023-10-29 10:00:00,79.3,84,74.0,6.9,227.0,86.7
Houston,2023-10-29 11:00:00,82.7,73,73.2,6.9,439.0,89.5
Houston,2023-10-29 12:00:00,85.3,62,70.8,7.8,528.0,90.5
Houston,2023-10-29 13:00:00,85.8,65,72.7,5.7,727.0,94.7
Houston,2023-10-29 14:00:00,86.5,63,72.4,6.1,545.0,93.2
Houston,2023-10-29 15:00:00,86.5,64,72.9,7.2,594.0,93.5
Houston,2023-10-29 16:00:00,86.0,66,73.4,10.1,229.0,91.6
Houston,2023-10-29 17:00:00,84.3,68,72.6,10.6,264.0,89.3
Houston,2023-10-29 18:00:00,82.5,76,74.2,8.2,103.0,89.5
Houston,2023-10-29 19:00:00,79.6,72,69.7,7.1,0.0,84.4
Houston,2023-10-29 20:00:00,71.1,74,62.4,12.5,0.0,70.2
Houston,2023-10-29 21:00:00,66.8,79,60.1,12.2,0.0,65.1
Houston,2023-10-29 22:00:00,62.9,77,55.6,13.7,0.0,58.9
Houston,2023-10-29 23:00:00,60.2,80,54.0,12.5,0.0,56.2
