epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
84,3484,,,,,,,,,2254164.75,1137.671875,0.9433619379997253
84,3484,,,,25353414.0,3940.098388671875,,0.7975020408630371,,,,
85,3499,,,,,,3951.646484375,,0.8045282363891602,,,
85,3519,,,,,,4067.2490234375,,0.7793518304824829,,,
85,3525,,,,,,,,,2369554.0,1189.92626953125,0.9404626488685608
85,3525,,,,25245196.0,3931.58544921875,,0.7983021140098572,,,,
86,3539,,,,,,4017.820068359375,,0.7899712324142456,,,
86,3559,,,,,,3901.744384765625,,0.8074977993965149,,,
86,3566,,,,,,,,,2429561.75,1158.2115478515625,0.9389548897743225
86,3566,,,,25374168.0,3932.6728515625,,0.7970060706138611,,,,
87,3579,,,,,,3911.62353515625,,0.7920658588409424,,,
87,3599,,,,,,3912.680908203125,,0.7953977584838867,,,
87,3607,,,,,,,,,2357141.75,1176.326904296875,0.9407745599746704
87,3607,,,,25354832.0,3940.3818359375,,0.7973101139068604,,,,
88,3619,,,,,,4011.878173828125,,0.7894275188446045,,,
88,3639,,,,,,4116.86279296875,,0.7851662039756775,,,
88,3648,,,,,,,,,2336782.25,1145.9556884765625,0.9412860870361328
88,3648,,,,25532526.0,3952.9599609375,,0.7959109544754028,,,,
89,3659,,,,,,3966.13134765625,,0.8086366057395935,,,
89,3679,,,,,,3882.61865234375,,0.8019607067108154,,,
89,3689,,,,,,,,,2482246.5,1228.2491455078125,0.9376311302185059
89,3689,,,,25276488.0,3920.11083984375,,0.798241376876831,,,,
90,3699,,,,,,4035.80908203125,,0.7786397933959961,,,
90,3719,,,,,,3827.801513671875,,0.8128334283828735,,,
90,3730,,,,,,,,,2446953.0,1180.91650390625,0.9385179281234741
90,3730,,,,25463928.0,3940.12646484375,,0.7964848279953003,,,,
91,3739,,,,,,3850.401123046875,,0.8139144778251648,,,
91,3759,,,,,,4136.9658203125,,0.7940353155136108,,,
91,3771,,,,,,,,,2286034.5,1155.42236328125,0.942561149597168
91,3771,,,,25412362.0,3940.819580078125,,0.7969318628311157,,,,
92,3779,,,,,,4142.4716796875,,0.7753942012786865,,,
92,3799,,,,,,3966.46337890625,,0.7882333993911743,,,
92,3812,,,,,,,,,2828192.25,1346.599853515625,0.9289389252662659
92,3812,,,,25328716.0,3940.710693359375,,0.7975455522537231,,,,
93,3819,,,,,,3781.116455078125,,0.8101288080215454,,,
93,3839,,,,,,3858.584716796875,,0.7877812385559082,,,
93,3853,,,,,,,,,2558949.25,1196.893798828125,0.9357039332389832
93,3853,,,,25360296.0,3940.701904296875,,0.7971332669258118,,,,
94,3859,,,,,,4051.495849609375,,0.7843025922775269,,,
94,3879,,,,,,3774.90283203125,,0.8009268045425415,,,
94,3894,,,,,,,,,2233564.75,1128.076416015625,0.9438795447349548
94,3894,,,,24882910.0,3894.419189453125,,0.8011141419410706,,,,
95,3899,,,,,,3900.56982421875,,0.808773398399353,,,
95,3919,,,,,,3972.91796875,,0.7955204248428345,,,
95,3935,,,,,,,,,2298378.25,1143.4296875,0.9422510266304016
95,3935,,,,24920126.0,3905.297119140625,,0.8009222149848938,,,,
96,3939,,,,,,3919.428466796875,,0.8027763366699219,,,
96,3959,,,,,,3967.30615234375,,0.7870081067085266,,,
96,3976,,,,,,,,,2358811.25,1142.1883544921875,0.9407325983047485
96,3976,,,,25128264.0,3921.46923828125,,0.7991004586219788,,,,
97,3979,,,,,,3848.5693359375,,0.8038826584815979,,,
97,3999,,,,,,3938.83251953125,,0.8193095922470093,,,
97,4017,,,,,,,,,2249509.25,1141.2130126953125,0.9434788823127747
97,4017,,,,24950610.0,3912.529052734375,,0.8003049492835999,,,,
98,4019,,,,,,3974.955322265625,,0.7764216661453247,,,
98,4039,,,,,,3844.158447265625,,0.8170104622840881,,,
98,4058,,,,,,,,,2249670.75,1126.3250732421875,0.9434748291969299
98,4058,,,,25385378.0,3936.11865234375,,0.7971517443656921,,,,
99,4059,,,,,,3880.5517578125,,0.8094311356544495,,,
99,4079,,,,,,3859.078857421875,,0.7949949502944946,,,
99,4099,,,,,,3755.730712890625,,0.80947345495224,,,
99,4099,,,,,,,,,2292765.0,1129.16357421875,0.9423920512199402
99,4099,,,,25001036.0,3911.8662109375,,0.800330638885498,,,,
100,4119,,,,,,4120.5478515625,,0.7879495024681091,,,
100,4139,,,,,,3877.931396484375,,0.7975785136222839,,,
100,4140,,,,,,,,,2267644.25,1143.5264892578125,0.9430232644081116
100,4140,,,,25223946.0,3922.220947265625,,0.7983536720275879,,,,
101,4159,,,,,,3935.84765625,,0.7894924879074097,,,
101,4179,,,,,,3782.224609375,,0.8128472566604614,,,
101,4181,,,,,,,,,2279522.0,1121.822998046875,0.9427248239517212
101,4181,,,,25109110.0,3915.046875,,0.7992518544197083,,,,
102,4199,,,,,,3904.272216796875,,0.7922673225402832,,,
102,4219,,,,,,3990.77587890625,,0.7915686964988708,,,
102,4222,,,,,,,,,2331096.5,1173.3031005859375,0.9414289593696594
