epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
63,2619,,,,,,3970.8359375,,0.788087010383606,,,
63,2623,,,,,,,,,9129055.0,2584.359375,0.7706236839294434
63,2623,,,,25909858.0,3972.544189453125,,0.792851984500885,,,,
64,2639,,,,,,3966.707763671875,,0.8077487945556641,,,
64,2659,,,,,,4049.392822265625,,0.7947766184806824,,,
64,2664,,,,,,,,,9574272.0,2681.205322265625,0.7594372034072876
64,2664,,,,26197916.0,3996.874267578125,,0.7904117703437805,,,,
65,2679,,,,,,3802.8603515625,,0.8036397099494934,,,
65,2699,,,,,,3796.780029296875,,0.8056250810623169,,,
65,2705,,,,,,,,,8647642.0,2492.23095703125,0.782719612121582
65,2705,,,,25825472.0,3978.473388671875,,0.7936204671859741,,,,
66,2719,,,,,,3830.876953125,,0.8233039379119873,,,
66,2739,,,,,,3888.593017578125,,0.7976212501525879,,,
66,2746,,,,,,,,,8996071.0,2564.469970703125,0.7739650011062622
66,2746,,,,25724290.0,3967.481201171875,,0.794479250907898,,,,
67,2759,,,,,,4071.927001953125,,0.7945271730422974,,,
67,2779,,,,,,4176.30859375,,0.7726627588272095,,,
67,2787,,,,,,,,,9748812.0,2740.339111328125,0.7550516724586487
67,2787,,,,26097618.0,3997.805419921875,,0.7914479374885559,,,,
68,2799,,,,,,3778.7490234375,,0.7957805395126343,,,
68,2819,,,,,,4085.1572265625,,0.7811818718910217,,,
68,2828,,,,,,,,,9112186.0,2601.6357421875,0.7710474729537964
68,2828,,,,25577398.0,3941.41259765625,,0.7956942915916443,,,,
69,2839,,,,,,3949.3505859375,,0.7899198532104492,,,
69,2859,,,,,,3886.66796875,,0.7961630821228027,,,
69,2869,,,,,,,,,9102341.0,2600.364013671875,0.771294891834259
69,2869,,,,25717692.0,3951.43310546875,,0.794306755065918,,,,
70,2879,,,,,,4067.699462890625,,0.7893837094306946,,,
70,2899,,,,,,3844.23486328125,,0.8131051659584045,,,
70,2910,,,,,,,,,8600246.0,2532.72216796875,0.7839105129241943
70,2910,,,,25858080.0,3971.3798828125,,0.7933799624443054,,,,
71,2919,,,,,,3786.392333984375,,0.8190186023712158,,,
71,2939,,,,,,4156.46142578125,,0.7618176341056824,,,
71,2951,,,,,,,,,9907517.0,2741.029296875,0.7510640621185303
