epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
51,1715,,,,inf,inf,,-inf,,,,
52,1719,,,,,,inf,,-inf,,,
52,1739,,,,,,inf,,-inf,,,
52,1748,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
52,1748,,,,inf,inf,,-inf,,,,
53,1759,,,,,,inf,,-inf,,,
53,1779,,,,,,inf,,-inf,,,
53,1781,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
53,1781,,,,inf,inf,,-inf,,,,
54,1799,,,,,,inf,,-inf,,,
54,1814,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
54,1814,,,,inf,inf,,-inf,,,,
55,1819,,,,,,inf,,-inf,,,
55,1839,,,,,,inf,,-inf,,,
55,1847,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
55,1847,,,,inf,inf,,-inf,,,,
56,1859,,,,,,inf,,-inf,,,
56,1879,,,,,,inf,,-inf,,,
56,1880,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
56,1880,,,,inf,inf,,-inf,,,,
57,1899,,,,,,inf,,-inf,,,
57,1913,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
57,1913,,,,inf,inf,,-inf,,,,
58,1919,,,,,,inf,,-inf,,,
58,1939,,,,,,inf,,-inf,,,
58,1946,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
58,1946,,,,inf,inf,,-inf,,,,
59,1959,,,,,,inf,,-inf,,,
59,1979,,,,,,inf,,-inf,,,
59,1979,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
59,1979,,,,inf,inf,,-inf,,,,
60,1999,,,,,,inf,,-inf,,,
60,2012,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
60,2012,,,,inf,inf,,-inf,,,,
61,2019,,,,,,inf,,-inf,,,
61,2039,,,,,,inf,,-inf,,,
61,2045,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
61,2045,,,,inf,inf,,-inf,,,,
62,2059,,,,,,inf,,-inf,,,
62,2078,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
62,2078,,,,inf,inf,,-inf,,,,
63,2079,,,,,,inf,,-inf,,,
63,2099,,,,,,inf,,-inf,,,
63,2111,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
63,2111,,,,inf,inf,,-inf,,,,
64,2119,,,,,,inf,,-inf,,,
64,2139,,,,,,inf,,-inf,,,
64,2144,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
64,2144,,,,inf,inf,,-inf,,,,
65,2159,,,,,,inf,,-inf,,,
65,2177,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
65,2177,,,,inf,inf,,-inf,,,,
66,2179,,,,,,inf,,-inf,,,
66,2199,,,,,,inf,,-inf,,,
66,2210,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
66,2210,,,,inf,inf,,-inf,,,,
67,2219,,,,,,inf,,-inf,,,
67,2239,,,,,,inf,,-inf,,,
67,2243,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
67,2243,,,,inf,inf,,-inf,,,,
68,2259,,,,,,inf,,-inf,,,
68,2276,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
68,2276,,,,inf,inf,,-inf,,,,
69,2279,,,,,,inf,,-inf,,,
69,2299,,,,,,inf,,-inf,,,
69,2309,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
69,2309,,,,inf,inf,,-inf,,,,
70,2319,,,,,,inf,,-inf,,,
70,2339,,,,,,inf,,-inf,,,
70,2342,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
70,2342,,,,inf,inf,,-inf,,,,
71,2359,,,,,,inf,,-inf,,,
71,2375,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
71,2375,,,,inf,inf,,-inf,,,,
72,2379,,,,,,inf,,-inf,,,
72,2399,,,,,,inf,,-inf,,,
72,2408,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
72,2408,,,,inf,inf,,-inf,,,,
73,2419,,,,,,inf,,-inf,,,
73,2439,,,,,,inf,,-inf,,,
73,2441,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
73,2441,,,,inf,inf,,-inf,,,,
74,2459,,,,,,inf,,-inf,,,
74,2474,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
74,2474,,,,inf,inf,,-inf,,,,
75,2479,,,,,,inf,,-inf,,,
75,2499,,,,,,inf,,-inf,,,
75,2507,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
75,2507,,,,inf,inf,,-inf,,,,
76,2519,,,,,,inf,,-inf,,,
76,2539,,,,,,inf,,-inf,,,
76,2540,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
76,2540,,,,inf,inf,,-inf,,,,
77,2559,,,,,,inf,,-inf,,,
77,2573,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
77,2573,,,,inf,inf,,-inf,,,,
78,2579,,,,,,inf,,-inf,,,
78,2599,,,,,,inf,,-inf,,,
78,2606,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
78,2606,,,,inf,inf,,-inf,,,,
79,2619,,,,,,inf,,-inf,,,
79,2639,,,,,,inf,,-inf,,,
79,2639,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
79,2639,,,,inf,inf,,-inf,,,,
80,2659,,,,,,inf,,-inf,,,
80,2672,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
80,2672,,,,inf,inf,,-inf,,,,
81,2679,,,,,,inf,,-inf,,,
81,2699,,,,,,inf,,-inf,,,
81,2705,,,,,,,,,1186536832.0,33447.46484375,-10.337495803833008
81,2705,,,,inf,inf,,-inf,,,,
82,2719,,,,,,nan,,nan,,,
82,2738,,,,,,,,,nan,nan,nan
82,2738,,,,nan,nan,,nan,,,,
83,2739,,,,,,nan,,nan,,,
83,2759,,,,,,nan,,nan,,,
83,2771,,,,,,,,,nan,nan,nan
83,2771,,,,nan,nan,,nan,,,,
84,2779,,,,,,nan,,nan,,,
84,2799,,,,,,nan,,nan,,,
84,2804,,,,,,,,,nan,nan,nan
84,2804,,,,nan,nan,,nan,,,,
85,2819,,,,,,nan,,nan,,,
85,2837,,,,,,,,,nan,nan,nan
85,2837,,,,nan,nan,,nan,,,,
86,2839,,,,,,nan,,nan,,,
86,2859,,,,,,nan,,nan,,,
86,2870,,,,,,,,,nan,nan,nan
86,2870,,,,nan,nan,,nan,,,,
87,2879,,,,,,nan,,nan,,,
87,2899,,,,,,nan,,nan,,,
87,2903,,,,,,,,,nan,nan,nan
87,2903,,,,nan,nan,,nan,,,,
88,2919,,,,,,nan,,nan,,,
88,2936,,,,,,,,,nan,nan,nan
88,2936,,,,nan,nan,,nan,,,,
89,2939,,,,,,nan,,nan,,,
89,2959,,,,,,nan,,nan,,,
89,2969,,,,,,,,,nan,nan,nan
89,2969,,,,nan,nan,,nan,,,,
90,2979,,,,,,nan,,nan,,,
90,2999,,,,,,nan,,nan,,,
90,3002,,,,,,,,,nan,nan,nan
90,3002,,,,nan,nan,,nan,,,,
91,3019,,,,,,nan,,nan,,,
91,3035,,,,,,,,,nan,nan,nan
91,3035,,,,nan,nan,,nan,,,,
92,3039,,,,,,nan,,nan,,,
92,3059,,,,,,nan,,nan,,,
92,3068,,,,,,,,,nan,nan,nan
92,3068,,,,nan,nan,,nan,,,,
93,3079,,,,,,nan,,nan,,,
93,3099,,,,,,nan,,nan,,,
93,3101,,,,,,,,,nan,nan,nan
93,3101,,,,nan,nan,,nan,,,,
94,3119,,,,,,nan,,nan,,,
94,3134,,,,,,,,,nan,nan,nan
94,3134,,,,nan,nan,,nan,,,,
95,3139,,,,,,nan,,nan,,,
95,3159,,,,,,nan,,nan,,,
95,3167,,,,,,,,,nan,nan,nan
95,3167,,,,nan,nan,,nan,,,,
96,3179,,,,,,nan,,nan,,,
96,3199,,,,,,nan,,nan,,,
96,3200,,,,,,,,,nan,nan,nan
96,3200,,,,nan,nan,,nan,,,,
97,3219,,,,,,nan,,nan,,,
97,3233,,,,,,,,,nan,nan,nan
97,3233,,,,nan,nan,,nan,,,,
98,3239,,,,,,nan,,nan,,,
98,3259,,,,,,nan,,nan,,,
98,3266,,,,,,,,,nan,nan,nan
98,3266,,,,nan,nan,,nan,,,,
99,3279,,,,,,nan,,nan,,,
99,3299,,,,,,nan,,nan,,,
