epoch,step,test_loss,test_mae,test_r2,train_loss,train_mae_epoch,train_mae_step,train_r2_epoch,train_r2_step,valid_loss,valid_mae,valid_r2
69,2919,,,,,,3954.11865234375,,0.8030471205711365,,,
69,2939,,,,,,2286.4345703125,,0.8554409146308899,,,
69,2939,,,,,,,,,2798050.0,1267.507080078125,0.9297028183937073
69,2939,,,,25152676.0,3930.689697265625,,0.7990548014640808,,,,
70,2959,,,,,,3861.866943359375,,0.8044869303703308,,,
70,2979,,,,,,3899.457763671875,,0.8213666081428528,,,
70,2981,,,,,,,,,2851941.5,1283.8577880859375,0.9283488988876343
70,2981,,,,25746628.0,3954.30908203125,,0.7942008376121521,,,,
71,2999,,,,,,3955.486083984375,,0.7851593494415283,,,
71,3019,,,,,,3890.708251953125,,0.8024071455001831,,,
71,3023,,,,,,,,,2841792.75,1274.5157470703125,0.9286038279533386
71,3023,,,,25326118.0,3927.781982421875,,0.797519862651825,,,,
72,3039,,,,,,3950.66650390625,,0.8003286123275757,,,
72,3059,,,,,,4160.421875,,0.7798622846603394,,,
72,3065,,,,,,,,,2797503.75,1267.229248046875,0.9297165274620056
72,3065,,,,25365440.0,3938.783447265625,,0.7971863746643066,,,,
73,3079,,,,,,3920.841552734375,,0.7921271324157715,,,
73,3099,,,,,,4092.703125,,0.7951415181159973,,,
73,3107,,,,,,,,,2833743.25,1284.3489990234375,0.9288060665130615
73,3107,,,,25626314.0,3946.50634765625,,0.7947770357131958,,,,
74,3119,,,,,,3869.5263671875,,0.7895708680152893,,,
74,3139,,,,,,3980.67041015625,,0.7908333539962769,,,
74,3149,,,,,,,,,2727600.25,1252.0958251953125,0.9314727783203125
74,3149,,,,25232140.0,3924.451416015625,,0.7983422875404358,,,,
75,3159,,,,,,4080.923095703125,,0.7962949275970459,,,
75,3179,,,,,,3876.723876953125,,0.8070632219314575,,,
75,3191,,,,,,,,,2913638.5,1288.4420166015625,0.9267988204956055
75,3191,,,,25502812.0,3938.705322265625,,0.7961058020591736,,,,
76,3199,,,,,,3988.533203125,,0.785156786441803,,,
76,3219,,,,,,3902.8125,,0.7976462244987488,,,
76,3233,,,,,,,,,2789888.25,1272.609130859375,0.9299078583717346
76,3233,,,,25353320.0,3929.5712890625,,0.7974453568458557,,,,
77,3239,,,,,,3834.8232421875,,0.7946129441261292,,,
77,3259,,,,,,4118.84716796875,,0.7694562673568726,,,
77,3275,,,,,,,,,2838238.75,1270.3251953125,0.9286931753158569
77,3275,,,,25214966.0,3923.3212890625,,0.7982933521270752,,,,
78,3279,,,,,,4030.031005859375,,0.7777671813964844,,,
78,3299,,,,,,3887.23974609375,,0.8209793567657471,,,
78,3317,,,,,,,,,2876157.25,1286.0245361328125,0.9277405142784119
78,3317,,,,25436200.0,3939.77783203125,,0.7964670658111572,,,,
79,3319,,,,,,3983.400390625,,0.8001206517219543,,,
79,3339,,,,,,3968.656005859375,,0.8001146912574768,,,
79,3359,,,,,,5926.60791015625,,0.6602861881256104,,,
79,3359,,,,,,,,,2917774.25,1296.09619140625,0.926694929599762
79,3359,,,,25231874.0,3923.28369140625,,0.7981520295143127,,,,
80,3379,,,,,,4023.41259765625,,0.788933277130127,,,
80,3399,,,,,,3963.057373046875,,0.8125197887420654,,,
80,3401,,,,,,,,,2807406.5,1278.8924560546875,0.9294677376747131
80,3401,,,,25150372.0,3921.42626953125,,0.7987353801727295,,,,
81,3419,,,,,,4042.235595703125,,0.7804082632064819,,,
81,3439,,,,,,3875.22998046875,,0.8143117427825928,,,
81,3443,,,,,,,,,2763245.0,1272.4168701171875,0.930577278137207
81,3443,,,,25010102.0,3908.67138671875,,0.8000288605690002,,,,
82,3459,,,,,,4110.56298828125,,0.7691306471824646,,,
82,3479,,,,,,3967.43798828125,,0.7938975095748901,,,
82,3485,,,,,,,,,2791576.0,1280.5069580078125,0.9298654794692993
82,3485,,,,25340780.0,3929.4775390625,,0.7971875667572021,,,,
83,3499,,,,,,3784.735107421875,,0.8012270331382751,,,
83,3519,,,,,,4013.04248046875,,0.8066562414169312,,,
83,3527,,,,,,,,,2702195.75,1244.5159912109375,0.9321110248565674
83,3527,,,,24830920.0,3890.173095703125,,0.8015937209129333,,,,
84,3539,,,,,,3921.46240234375,,0.7973101139068604,,,
84,3559,,,,,,3824.4482421875,,0.805303692817688,,,
84,3569,,,,,,,,,2892822.25,1291.9697265625,0.9273217916488647
84,3569,,,,25004072.0,3911.342041015625,,0.8001718521118164,,,,
85,3579,,,,,,3865.7490234375,,0.8151092529296875,,,
85,3599,,,,,,3773.25390625,,0.80025315284729,,,
85,3611,,,,,,,,,2728113.75,1252.847412109375,0.931459903717041
85,3611,,,,25028582.0,3902.9970703125,,0.7999837398529053,,,,
86,3619,,,,,,3880.71240234375,,0.7950839996337891,,,
86,3639,,,,,,3866.0068359375,,0.8124491572380066,,,
86,3653,,,,,,,,,2909993.5,1316.9180908203125,0.9268903732299805
86,3653,,,,25312248.0,3921.287109375,,0.7977810502052307,,,,
87,3659,,,,,,3932.678466796875,,0.7979670763015747,,,
87,3679,,,,,,3969.83154296875,,0.7876440286636353,,,
87,3695,,,,,,,,,2682848.0,1243.78759765625,0.9325971007347107
87,3695,,,,25086848.0,3902.93896484375,,0.799291729927063,,,,
88,3699,,,,,,3844.38720703125,,0.8022922873497009,,,
88,3719,,,,,,3879.258544921875,,0.8029158115386963,,,
88,3737,,,,,,,,,2701446.5,1250.7640380859375,0.9321298599243164
88,3737,,,,25097144.0,3902.242431640625,,0.7993085980415344,,,,
89,3739,,,,,,3918.05126953125,,0.7907353639602661,,,
89,3759,,,,,,3921.348388671875,,0.8101792931556702,,,
89,3779,,,,,,3795.49609375,,0.831609845161438,,,
89,3779,,,,,,,,,2788537.25,1272.168212890625,0.9299418330192566
89,3779,,,,24983162.0,3901.1015625,,0.8002533316612244,,,,
90,3799,,,,,,3892.94677734375,,0.7822922468185425,,,
90,3819,,,,,,3870.140380859375,,0.8135261535644531,,,
90,3821,,,,,,,,,2826248.5,1273.1322021484375,0.9289944171905518
90,3821,,,,24736772.0,3880.540771484375,,0.8020405769348145,,,,
91,3839,,,,,,3877.639404296875,,0.7949861288070679,,,
91,3859,,,,,,3893.52099609375,,0.7869994044303894,,,
91,3863,,,,,,,,,2870005.25,1289.2037353515625,0.9278950691223145
91,3863,,,,24716304.0,3873.6474609375,,0.8022677898406982,,,,
92,3879,,,,,,3916.14013671875,,0.801458477973938,,,
92,3899,,,,,,4067.9501953125,,0.7900943756103516,,,
92,3905,,,,,,,,,2715192.25,1255.8050537109375,0.9317845106124878
92,3905,,,,25023326.0,3898.93505859375,,0.7998493313789368,,,,
93,3919,,,,,,3833.78125,,0.7945424914360046,,,
93,3939,,,,,,3967.328125,,0.7862641215324402,,,
93,3947,,,,,,,,,2829122.25,1285.705810546875,0.928922176361084
93,3947,,,,24782762.0,3887.490478515625,,0.8019418120384216,,,,
94,3959,,,,,,3986.223876953125,,0.7991681694984436,,,
94,3979,,,,,,3919.705078125,,0.794646143913269,,,
94,3989,,,,,,,,,2669908.0,1244.161376953125,0.9329222440719604
